Date,Direction,MeanThroughputMbps,ASName,City,Latency
2021-01-28,download,4.228893525110576,Cybersmart,Durban,31.5745
2024-03-23,download,11.843015767161615,Village Operator,Johannesburg,12.842624999999998
2021-11-24,download,8.943293657406018,,Megrine,23.8995
2024-02-27,download,94.57201549180668,Intelys Technology Africa (Pty) Ltd,Germiston,3.0
2022-10-13,download,23.76899045271974,Vodacom,Durban,45.60857538461538
2023-01-14,download,24.19587656214182,Kenya Education Network,Nairobi,59.18741007194243
2023-01-27,download,12.092288173665866,Cable Television Network Ltd.,,24.8356
2023-08-15,download,83.24824359969436,Benwest Internet Services ta Imagine IPS,Sunward Park,2.086
2021-02-07,download,5.3737976746242,MEDITELECOM,Mohammedia,56.896010416666655
2020-11-17,download,15.532690079320796,Wireless Associate Service Providers CC,Johannesburg,6.365
2020-05-30,download,7.462211687288661,Mauritius Telecom Ltd,Quatre Bornes,62.33333333333333
2024-03-19,download,16.26578019273686,MTN SA,Kimberley,26.374166666666667
2022-05-23,download,15.341285880059802,Telkom SA Ltd.,Kokstad,17.352555555555558
2022-03-28,download,93.6644939392173,Nigerian Research and Education Network Limited by Guarantee,Enugu,12.853
2022-08-02,download,31.70202513597043,Forbtech,Kempton Park,3.0
2023-01-22,download,61.826998477074625,DK Wireless cc,Cape Town,22.214
2022-03-12,download,48.509680967931054,MTN SA,Soweto,2.8932
2020-10-26,download,1.549275752200111,Ethio Telecom,Addis Ababa,246.05013736263732
2020-01-12,download,7.586013891729377,Dimension Data (Pty) Ltd - Optinet,Bloemfontein,81.0
2022-05-18,download,8.3820038945799,Dimension Data (Pty) Ltd - Optinet,Mooikloof,491.6855000000001
2023-10-22,download,28.637999027032595,Interworks Wireless Solutions,Philadelphia,4.0
2020-09-07,download,2.5097392805758267,Telkom SA Ltd.,Bredasdorp,34.776250000000005
2023-12-19,download,3.8372703648274857,PARABOLE REUNION,Saint-Andre,457.0
2023-03-16,download,38.79331705884687,Municipal Network Services,Langebaan,9.417857142857144
2021-08-14,download,7.186248955410505,Liquid Telecommunications South Africa (Pty) Ltd,Middelburg,62.41459574468086
2023-02-14,download,2.3161790156539603,INTERSAT AFRICA LTD,,94.785
2023-01-15,download,0.1384814804816102,The Noor Group,,105.201
2021-04-12,download,4.844754822872181,TOPNET,Sukrah,59.48911428571429
2023-11-30,download,39.40465725295227,Skyfi Internet solutions (PTY) Ltd,Soweto,21.772571428571425
2023-10-08,download,44.658721702113546,MTN NIGERIA Communication limited,Katsina,76.76878828828832
2022-11-20,download,10.264092114296336,Zambia Telecommunications Company Ltd aka ZAMTEL,,76.7686
2023-07-16,download,8.161603003337571,TANZANIA TELECOMMUNICATIONS CO. LTD,,339.66799999999995
2022-05-24,download,34.943540123763285,Webstorm (Pty) LTD,Durban,19.841620253164542
2022-10-10,download,10.934715290521968,Telecom Algeria,Sig,56.120666666666665
2022-07-27,download,0.0179760136109228,TE-AS,Al Minya,2013.1743870967744
2024-04-28,download,97.55671754480258,Telkom SA Ltd.,Vereeniging,6.903333333333333
2020-09-15,download,4.831325391945862,Al Madar Al Jadeed Joint Stock Company,,129.99874193548385
2023-02-23,download,9.985070718677278,Wananchi Group (Kenya) Limited,,71.53306451612902
2024-02-29,download,12.067022379113904,,Dar es Salaam,22.37810526315789
2021-07-25,download,8.0306724655939,TE-AS,Madinat as Sadat,132.97683333333333
2023-02-12,download,4.101830424926046,Telkom SA Ltd.,Clarens,38.898
2023-11-12,download,6.128340808360371,,Luanda,88.543
2021-02-25,download,5.434530441605987,TOPNET,Masakin,51.327565217391296
2022-02-15,download,84.75453147783251,Canal + Telecom SAS,Le Tampon,80.418
2023-07-11,download,0.9156885930589294,ipNX Nigeria Limited,Port Harcourt,243.45475
2020-07-30,download,3.3940536563529724,,Vanderbijlpark,19.08665625
2022-03-30,download,6.067085870620849,Watchtower Bible and Tract Society of South Africa,,3.935333333333334
2021-03-30,download,9.39895518056733,Vodacom,Houghton Estate,1.921
2022-08-24,download,7.176376815806845,,Mooinooi,13.975333333333332
2020-05-27,download,5.367512146337287,TE-AS,Abu Hammad,140.095
2021-12-15,download,37.19010884387704,Vodacom,Centurion,20.135581395348837
2023-03-09,download,32.07888523346024,Dimension Data (Pty) Ltd - Optinet,Betty's Bay,10.359333333333334
2020-03-13,download,37.54442403023999,iConnectSA (Pty) Ltd,Fochville,4.0
2024-02-04,download,18.100947591942816,Cell C (Pty) Ltd,Pinetown,28.3696
2023-04-19,download,546.824530081421,United Nations Office Nairobi (UNON),,1.26875
2021-06-02,download,75.8827576883449,ATEC Systems and Technologies PTY LTD,Mount Edgecombe,3.498866666666667
2021-08-09,download,13.257795149883387,"TVCABO - Comunicacoes Multimedia, Lda.",Nampula,81.157
2021-12-05,download,5.739078013637277,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Taza,85.77213793103451
2021-12-23,download,7.423500527292496,RMS Powertronics CC,Hartbeespoort,80.25274999999999
2021-11-04,download,0.2746728399102578,NATCOM Development and Investment Limited,Abeokuta,140.576
2023-10-07,download,33.269090310131965,,Oudtshoorn,26.46518072289156
2022-02-08,download,8.697122204018813,Telkom SA Ltd.,East London,59.97671698113207
2021-04-13,download,1.856422665595559,Society of Mali's Telecommunications (SOTELMA),,417.7768333333333
2022-03-15,download,86.43779943321316,,Viljoenskroon,21.7942
2023-04-11,download,41.03842873791288,Dimension Data (Pty) Ltd - Optinet,Polokwane,20.481
2024-07-15,download,21.272274234933757,Zimbabwe Online,Harare,33.70281481481481
2023-07-10,download,9.571103193118672,Kenya Education Network,Kisii,203.3993
2022-10-14,download,9.704245069564472,Jenny Internet cc,Kimberley,36.194
2020-04-16,download,0.8000323508446008,MILLICOM CHAD SA,,338.0
2024-05-02,download,1331.3724673979957,University of the Free State,Phuthaditjhaba,6.9485
2022-08-13,download,16.52548870943533,Afrihost (Pty) Ltd,Zimbali,18.33666666666667
2024-03-07,download,16.837611373867773,Cobranet Limited,Ibafo,13.006
2022-05-27,download,59.22555263151525,Afrihost (Pty) Ltd,Heidelberg,32.828428571428574
2024-01-02,download,7.586147617221215,Globacom Limited,Abuja,98.96945454545455
2022-05-17,download,27.02000056584427,Vox Telecom Ltd,Table View,3.6955
2023-09-10,download,168.56950783135073,Afrihost (Pty) Ltd,Vereeniging,11.872750000000002
2023-04-18,download,30.927682883356997,IBITS Internet (pty) Ltd,Hermon,27.978499999999997
2022-06-19,download,41.918529665242815,Afrihost (Pty) Ltd,Roodepoort,153.52954545454548
2021-03-04,download,61.25162481929005,,Sandton,7.827000000000002
2021-07-28,download,9.969615983631014,Comair Limited,,17.4125
2021-06-15,download,22.96953322922946,STATURE (PTY) LTD,,32.662
2024-01-18,download,16.901582261883465,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Taza,121.28080188679247
2022-10-03,download,58.53042355161449,,Kroonstad,21.57863157894737
2020-02-12,download,2.936412384067965,Jenny Internet cc,Piet Retief,35.65217391304348
2021-06-26,download,29.39957244192547,SEACOM Limited,Johannesburg,152.47388679245287
2023-02-12,download,0.4221247637553825,Vox Telecom Ltd,KwaDukuza,25.2945
2023-12-22,download,0.4906090378146107,TV CABO ANGOLA LDA,Huambo,72.244
2023-12-17,download,20.950783550039088,Vodacom,Estcourt,10.416
2024-01-23,download,9.805573775106929,Tullow Ghana Ltd,,117.959
2024-04-28,download,35.316122289537816,MTN NIGERIA Communication limited,Katsina,60.01436128236744
2023-09-25,download,30.644518784930217,Vodacom,Benoni,27.462
2020-12-22,download,18.88677305950974,ATEC Systems and Technologies PTY LTD,Pretoria,8.3115
2021-04-11,download,18.221091776065684,Afrihost (Pty) Ltd,Kloof,268.4536
2021-07-24,download,2.8776728808304526,RMS Powertronics CC,KwaDukuza,22.26
2020-02-03,download,8.64815181275995,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Agadir,111.49610389610392
2024-08-28,download,6.481108644091584,Research and Education Network for Uganda,Kampala,27.157012345679014
2021-07-10,download,6.951557288702004,Green Flash Trading,Hoopstad,22.3405
2022-10-08,download,17.342926921036046,Internet Solutions,Springs,16.966
2023-09-04,download,18.764647154138725,JASCO CONVERGED SOLUTIONS (Pty) Ltd,Johannesburg,20.160545454545456
2022-06-05,download,19.93951690865711,Mauritius Telecom Ltd,Roches Brunes,84.408
2020-10-02,download,13.72757234525536,Wirulink Pty Ltd,Benoni,6.311
2021-12-23,download,36.12765152363612,Vanilla,Johannesburg,3.0
2022-07-04,download,11.288962325951289,,Standerton,17.9015
2021-06-28,download,69.71188242691682,Cool Ideas Service Provider (Pty) Ltd,Witbank,19.949
2021-04-24,download,7.356833216380234,Vodacom,Roodepoort,12.703648648648644
2023-11-07,download,42.6010993533836,Level 7 Wireless (Pty) Ltd,Pretoria,47.62637113402062
2021-05-13,download,3.993250701742936,Netcom Africa Limited,Port Harcourt,29.766185185185183
2022-08-08,download,80.3598969808854,MTN SA,Mkhuhlu,2.023
2021-06-08,download,7.035558941179186,SEACOM Limited,Melkbosstrand,7.516
2024-04-05,download,8.33478205939167,Afrihost (Pty) Ltd,Newcastle,32.418
2021-07-25,download,9.226632222990869,Link Egypt (Link.NET),Suez,119.272
2021-11-17,download,7.186972383867098,RMS Powertronics CC,Durban,25.96792857142857
2024-02-26,download,4.687990367585526,Telecom Algeria,M'Sila,179.8957647058824
2020-04-03,download,0.5402069990958805,Telkom SA Ltd.,Woodmead,83.0
2023-09-30,download,29.040356473237456,AEROCOM BROADBAND SERVICES,Stilfontein,13.407666666666668
2023-07-29,download,24.531172693307003,Vodacom,Brits,60.97316666666668
2023-12-03,download,33.36708714073719,MTN SA,Midrand,19.824333333333332
2024-06-19,download,10.464711421086138,3S INF,Houmt Souk,17.0002
2020-01-31,download,1.832040810904977,Telecom Algeria,Bensekrane,71.0
2020-10-25,download,177.37680004975792,X-DSL Networking Solutions,,12.147
2024-08-24,download,5.959824331803766,3S INF,La Sebala du Mornag,24.0875
2023-07-30,download,21.97959681379902,SOCIETE NATIONALE DES TELECOMMUNICATIONS (Tunisie Telecom),Metlaoui,54.191399999999994
2022-10-15,download,4.046347909867688,MUNI S.A,Malabo,250.7685
2024-07-29,download,5.380278677793133,Icosnet SPA,Boumerdas,107.02216666666666
2024-06-30,download,41.38881277816718,Haupt Online (Pty) Ltd,Durban,33.94184615384615
2021-08-24,download,19.96200136298815,Metrofibre Networx,Alberton,5.61
2020-11-16,download,14.739756129290598,OOREDOO TUNISIE SA,Kasserine,31.93275
2021-09-19,download,4.000099220170842,Telkom SA Ltd.,Tarkastad,52.007
2021-03-27,download,0.1210628981658435,Optimum Telecom Algeria,Beni Tamou,107.003
2023-02-17,download,49.603546433913685,Telkom SA Ltd.,Mabopane,25.608
2023-11-23,download,35.14323766862883,Accelerit Technologies PTY LTD,Pietermaritzburg,21.293999999999997
2023-05-14,download,15.344837188922485,Telkom SA Ltd.,Vereeniging,50.956
2024-02-24,download,9.555298504330027,Vodafone Data,Giza,100.36423076923074
2022-10-31,download,5.886125974706058,Wana Corporate,Bouskoura,130.00337499999998
2024-08-24,download,105.30904392718554,Mauritanian Telecommunication Company,Bouly,66.772
2022-03-30,download,89.39001438379167,Echotel Pty Ltd,Durban,10.144
2021-05-10,download,2.01683972835513,General Post and Telecommunication Company (GPTC),Al Jawf,148.402
2022-04-28,download,25.60339577523498,Afrihost (Pty) Ltd,Randfontein,33.656666666666666
2023-10-11,download,14.270567386040192,Telecomunicacoes de Mocambique (TDM),,141.816125
2023-09-27,download,4.532214558222299,TOPNET,El Alia,91.9995
2023-09-14,download,24.3362605169795,HETZNER (Pty) Ltd,Brits,24.626
2023-04-20,download,20.60541257422002,Afrihost (Pty) Ltd,Hartbeespoort,26.1031875
2020-05-26,download,3.6962596437208743,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Ben Guerir,194.66666666666669
2023-02-15,download,18.324536634790544,Link Egypt (Link.NET),Giza,147.43118181818184
2021-04-07,download,3.7608726365505487,FJ Wiese CC,Polokwane,169.09186666666668
2021-05-28,download,4.309520823445748,ETISALAT MISR,Rafah,108.947
2023-12-26,download,60.53389980860979,IS InternetSolutions Limited,Surulere,43.88766666666666
2024-08-24,download,9.448253991583496,TOPNET,Kasserine,108.41215384615384
2020-08-03,download,30.432743264302974,MTN SA,Springs,41.23655882352941
2024-02-16,download,12.022370647095904,Research and Education Network for Uganda,Wakiso,31.366333333333333
2022-12-20,download,13.07046689576934,South African Digital Villages (Pty) Ltd,East London,34.84790909090909
2022-06-03,download,19.73530534466234,Telkom SA Ltd.,Swellendam,20.96328571428571
2022-12-07,download,46.26886398176538,Telkom SA Ltd.,Williston,46.765
2022-04-29,download,5.059664087386801,Airtel Networks Kenya Limited,Kerugoya,21.718
2023-08-10,download,15.69735351769613,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Laayoune,89.69272093023255
2022-01-16,download,19.228321570355902,Internet Solutions,Hartbeespoort,15.691
2024-01-23,download,12.13958014553889,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Dbagh,75.6472037037037
2022-01-20,download,10.86294997154514,SITA Pty LTD,Ermelo,1.939
2020-08-09,download,0.3185831066458637,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Dar Bouazza,139.829
2023-01-23,download,5.298246384548631,Winrock Nigeria Limited,Karu,51.138185185185186
2021-03-05,download,32.18726335505747,Dimension Data (Pty) Ltd - Optinet,Bellville,4.146100000000001
2022-11-10,download,7.558747183169464,Safaricom Limited,Murang'a,15.835200000000002
2022-09-30,download,6.778426665023374,The Computer Hut cc,Paarl,25.359
2022-12-12,download,81.064754987049,Afrihost (Pty) Ltd,Westville,23.001
2021-02-23,download,3.69804051055276,Telecom Algeria,Djelfa,82.97395652173915
2020-08-22,download,41.14225012166633,Web Squad Connect (Pty) Ltd,Johannesburg,5.586499999999999
2020-04-20,download,5.937809660718131,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Beni Mellal,131.79870129870127
2024-04-13,download,4.343030383455974,3S INF,Sukrah,19.062090909090912
2022-01-04,download,0.1323342841915266,Telecom Algeria,Oued Smar,83.8605
2020-04-01,download,17.38177639521163,Telkom SA Ltd.,Mount Edgecombe,25.0
2021-07-19,download,42.10684884412685,Electronic Communications Network (PTY)  LTD,Cape Town,5.439874999999999
2022-01-12,download,9.412453732719824,Wananchi Group (Kenya) Limited,Garissa,5.731222222222223
2024-04-07,download,10.964696199214442,eStream Networks,Lagos,10.68625
2023-06-27,download,16.60533114126662,Habari Node Public Limited,,102.9261875
2023-11-27,download,7.358505159195981,The Computer Hut cc,Baardskeerdersbos,30.584
2020-04-16,download,4.217780880922856,Ghana Telecommunications Company Limited,Tema,136.0
2023-07-20,download,5.222417710053779,Telecom Algeria,Tipasa,74.1812
2021-08-07,download,8.713245476609606,Wananchi Group (Kenya) Limited,Mombasa,34.82607266435986
2024-07-20,download,19.50332428700507,Jenny Internet cc,Jeffreys Bay,7.409
2020-09-02,download,2.541418629289224,,Lephalale,68.05099999999999
2022-07-16,download,5.576696779896393,SOMTEL INTERNATIONAL Ltd,,271.365
2020-07-14,download,3.555895636229023,Zeta-web Nigeria Limited,Lekki,288.06825
2020-12-16,download,4.379450873731416,SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS,La Cour du Piton,399.7475
2024-04-13,download,30.979277744370258,Airtel Rwanda Ltd.,Ongata Rongai,19.325333333333337
2023-02-05,download,3.010661368580858,Session Telecoms(PTY) Ltd,Halfway House,118.21125
2022-07-26,download,26.64677968403137,"Akamai Technologies, Inc.",Casablanca,34.18928571428572
2023-06-28,download,14.49970503294628,Canalbox Benin,Abidjan,176.29222222222222
2022-08-27,download,61.757362775559315,Afrihost (Pty) Ltd,Nelspruit,19.88055555555556
2021-09-26,download,5.837721293514508,TANZANIA TELECOMMUNICATIONS CO. LTD,Moshi,298.107
2023-01-28,download,20.61966858312662,Afrihost (Pty) Ltd,Cullinan,16.62933333333333
2024-01-13,download,21.066932211793173,MTN SA,Zeerust,28.593
2021-09-30,download,19.61302700447807,Telkom SA Ltd.,Johannesburg,26.12587337662341
2022-07-18,download,0.6403774454217329,Network & Computing Consultants (Pty) Ltd,Bloemfontein,6.52
2022-03-10,download,8.158876369215951,Jenny Internet cc,Piet Retief,19.44671428571429
2024-03-31,download,38.00455825640099,Level 7 Wireless (Pty) Ltd,Pretoria,8.245826923076926
2020-10-18,download,9.35115262581144,Macrolan (PTY) LTD,Pringle Bay,11.7365
2020-12-14,download,4.350152238743293,Mawingu Networks Ltd,Nairobi,31.49920000000001
2023-01-13,download,12.31208227821402,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Beni Mellal,118.11056277056277
2021-05-17,download,15.815513607258923,SEACOM Limited,Durban,23.185980392156857
2020-09-19,download,11.662961588526628,,Cala,34.074
2022-02-17,download,1.3375772665572307,Telkom SA Ltd.,King William's Town,50.722
2021-11-12,download,47.02997160695886,Afrihost (Pty) Ltd,Underberg,19.647
2022-04-05,download,22.523223171953923,Go Communications Network (Pty) LTD,Midrand,5.1723333333333334
2020-03-07,download,0.0077323010298107,ITM,Kinshasa,540.0
2022-04-23,download,1.6183536924342927,Telecom Algeria,Grarem,115.46833333333332
2020-09-01,download,0.6161364517474267,Globacom Limited,Abuja,155.232
2022-07-25,download,3.1842640913479485,,Humansdorp,31.140666666666668
2023-09-30,download,74.62279674407658,2M Internet Solutions (PTY) LTD,Strand,19.22
2022-07-03,download,0.2423578189444662,CV  Multimedia SA,,102.977
2020-06-08,download,4.861770934805256,,Phalaborwa,47.14285714285714
2022-05-30,download,56.66686139501673,Electronic Communications Network (PTY)  LTD,Heidelberg,31.15
2020-09-05,download,0.1173323512830098,Movicel Telecomunicacoes S.A.,Benguela,301.1
2023-03-13,download,57.01388034808396,BitCo,Pretoria,21.924787878787875
2024-05-28,download,6.568042070777781,Steam Broadcasting and Communications Limited,,116.7198
2020-05-21,download,7.159332067321824,Municipal Network Services,Moorreesburg,50.333333333333336
2022-04-21,download,7.74199932713224,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Taourirt,73.3152
2023-07-17,download,30.893323911874568,Digital Energy Technologies Limited,,53.03233333333333
2021-10-22,download,5.769796287335153,Telecom Algeria,Biskra,60.937741935483864
2024-01-05,download,46.03228264507765,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Bouskoura,54.92025
2022-10-07,download,52.5228655219042,Afrihost (Pty) Ltd,Alberton,5.850533333333333
2020-02-18,download,2.761460559655054,,Nelspruit,83.5
2022-09-12,download,42.830471477272006,Cell C (Pty) Ltd,Paarl,11.056
2021-12-01,download,12.15522473061516,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Oued Zem,73.5846129032258
2024-02-11,download,75.96503905552866,Metrofibre Networx,Durban,70.51349019607844
2021-10-09,download,13.117129629690709,Interworks Wireless Solutions,Durbanville,3.9365
2023-01-25,download,78.33835222475312,Vox Telecom Ltd,Germiston,12.4334
2020-09-29,download,19.898105975025576,Vodacom,Kloofendal,9.015
2023-01-05,download,9.847345167695458,Jenny Internet cc,Nqutu,26.948
2023-07-01,download,13.457422675797703,Haupt Online (Pty) Ltd,Durban,133.50466666666665
2022-01-10,download,5.478618765673416,3S INF,Aryanah,114.64871241830066
2021-11-29,download,54.8894155537092,Vox Telecom Ltd,Sasolburg,2.0
2020-08-02,download,12.266095610381456,Airtel Networks Kenya Limited,Webuye,23.782
2023-04-10,download,5.263656047586252,IS InternetSolutions Limited,,65.6995
2020-01-15,download,0.8730612582352801,Afrihost (Pty) Ltd,oThongathi,74.5
2023-05-20,download,17.9041631188119,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Fes,107.85629493670876
2022-10-18,download,49.184995001267644,MTN SA,Middelburg,38.281888888888886
2020-04-11,download,6.523079761815807,Bharti Airtel (Ghana) Limited,,150.0
2023-10-31,download,21.425948896339513,Habari Node Public Limited,,126.67464705882357
2022-07-21,download,7.834146492345697,Network Platforms (PTY) LTD,Deneysville,15.46975
2021-11-23,download,22.18072478452499,Vodacom,Port Shepstone,183.65233333333333
2020-09-06,download,8.06332776768767,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Agadir,91.34485050798256
2020-09-16,download,93.6090380705231,Dimension Data (Pty) Ltd - Optinet,Brackenfell,4.622
2022-03-15,download,7.817705334934105,Wana Corporate,Meknes,67.9978039215686
2022-09-20,download,2.457800035906712,Smile Communications Nigeria,Lagos,301.8181333333333
2020-08-10,download,3.850153222490564,TE-AS,Abu Hammad,161.80849999999998
2022-06-30,download,12.059486893770336,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Ain El Aouda,52.336
2024-03-21,download,29.31057268824838,Neology (Pty) Ltd,Cape Town,32.96626290516206
2022-03-10,download,33.262322338976496,Vodafone Data,Shubra,109.86175
2023-07-30,download,5.153531154923891,OOREDOO TUNISIE SA,Zahrouni,30.906912280701757
2022-01-21,download,202.26620281834408,RSAWEB (PTY) LTD,Knysna,13.651875
2021-10-18,download,11.524186279094666,Wananchi Group (Kenya) Limited,Kampala,46.804681614349775
2021-03-10,download,46.29064612722529,Vodacom,Vryheid,101.753
2024-04-16,download,11.423652640033636,Telecomunicacoes de Mocambique (TDM),Chimoio,192.14
2020-02-17,download,0.6824703883493257,Telecom Algeria,Bordj el Kiffan,184.25
2020-05-20,download,1.3728588110482596,Telkom SA Ltd.,Lichtenburg,52.0
2021-03-17,download,24.252295699995106,Cool Ideas Service Provider (Pty) Ltd,,3.4850000000000003
2020-05-04,download,0.9279194240061296,Telecom Algeria,Guelma,86.6
2022-03-17,download,27.807432522419493,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Outerbat,55.285
2020-03-31,download,8.057753389590392,Mauritius Telecom Ltd,Midlands,87.0
2022-01-28,download,13.18485199946723,Afrihost (Pty) Ltd,Nigel,18.124
2023-07-13,download,13.717125362183014,MEDITELECOM,Meknes,85.70318556701032
2020-07-10,download,6.2658864104474645,,Lephalale,14.8015
2024-04-29,download,1.5955473800922688,eXperimental Computing Facility,Johannesburg,15.0
2022-05-15,download,55.13824967881104,Cell C (Pty) Ltd,Benoni,3.2571666666666665
2023-01-04,download,0.568705296942604,Vodacom,Steelpoort,31.401
2021-04-17,download,0.3676896076152761,Canal + Telecom SAS,La Riviere,297.498
2021-10-26,download,7.594305162658452,Vodacom Tanzania Ltd,,304.50113333333337
2021-11-21,download,16.960477234927737,Vox Telecom Ltd,Durban,18.72434782608696
2024-01-01,download,49.409936756640555,,Orkney,8.0
2022-12-26,download,8.14826820376408,,Hectorspruit,39.738166666666665
2024-02-16,download,480.52218666081785,Digicore Electronics (Pty) Ltd,,1.842
2021-02-07,download,25.269829857403924,Vodacom,Jeffreys Bay,44.967200000000005
2023-12-14,download,6.3300609214665675,Discovery Health,Sandton,8.589666666666666
2021-11-15,download,30.25456014578583,,Potchefstroom,14.263507772020724
2020-06-04,download,22.09432055666276,OOREDOO TUNISIE SA,Korba,50.85714285714286
2022-06-30,download,37.06021211217921,Vox Telecom Ltd,Khayelitsha,5.226
2023-01-17,download,56.39874534720244,,Middelburg,19.759580645161293
2021-02-02,download,39.2623306792851,Vodacom,Macassar,5.1129999999999995
2020-04-27,download,4.104564649354328,Info-Gro (PTY) Ltd,Brits,39.41666666666667
2021-08-29,download,4.9129853589773305,TOPNET,Ras Ettabia,55.14944444444444
2023-06-05,download,8.88820000247999,3S INF,Hammam-Lif,67.72
2020-03-28,download,2.1429217434172214,Telecom Algeria,Ain Beida,79.0
2022-07-06,download,21.79772001337302,"Akamai Technologies, Inc.",Nairobi,59.394875
2022-04-04,download,20.011026922294615,Telkom SA Ltd.,Cape Town,59.7684231166151
2022-07-12,download,9.392358281568422,TE-AS,Cairo,118.36540270727578
2020-02-23,download,5.2241435080381375,Telone PVT Ltd,,75.07692307692308
2023-02-20,download,70.20352648856137,Telkom SA Ltd.,Cullinan,41.149
2023-12-09,download,18.421566348452444,South African Digital Villages (Pty) Ltd,Soweto,9.85275
2022-03-18,download,13.46482959849654,"Cloudflare, Inc.",Tunis,7.427
2021-08-13,download,38.33769893296625,Vox Telecom Ltd,Johannesburg,22.64835687453043
2024-09-10,download,51.46740912331968,Galaxy Backbone PLC,Abuja,48.2558888888889
2022-03-01,download,39.98475404533967,Dimension Data (Pty) Ltd - Optinet,Kuils River,3.791666666666667
2022-03-22,download,27.18730506023803,Telkom SA Ltd.,Elsburg,4.5276
2022-05-27,download,7.182918916944577,ipNX Nigeria Limited,Abuja,33.74285714285715
2021-01-12,download,23.16080646995917,MTN SA,oThongathi,11.9132
2021-05-21,download,0.5943505612660529,General Post and Telecommunication Company (GPTC),Benghazi,108.183
2023-11-16,download,9.298077844036026,RMS Powertronics CC,Randfontein,19.7445
2023-02-19,download,6.432997661104983,3S INF,,75.4415507425743
2022-03-20,download,9.615606583995344,Voix Networks Ltd,,139.697
2021-01-11,download,17.37450622425711,Centre de Calcul El Khawarizmi,Jendouba,59.73574074074076
2022-04-12,download,20.39699493423213,Telkom SA Ltd.,Kimberley,48.99533333333335
2024-06-21,download,36.65669217956203,Dimension Data (Pty) Ltd - Optinet,Rondebosch,46.3185
2022-02-24,download,21.10027639063117,Telkom SA Ltd.,Somerset West,72.50478571428572
2020-01-04,download,4.922453734353372,Broadbased Communications Limited,,155.0
2023-12-11,download,75.61079330484826,Vodacom,Alice,0.8765000000000001
2021-11-11,download,16.501434088677605,Airtel Networks Limited,Suleja,9.634500000000005
2022-04-27,download,23.68423128304815,Metrofibre Networx,Port Elizabeth,34.338
2020-01-09,download,5.458959929774376,Web Squad Connect (Pty) Ltd,Rustenburg,34.9
2022-03-31,download,33.967441234050646,Telkom SA Ltd.,Brakpan,3.88757142857143
2022-10-30,download,20.36436180163428,NGCOM,Lagos,3.105691176470588
2024-03-17,download,9.415123684539708,Airtel Rwanda Ltd.,Nairobi,26.29626891252955
2021-08-04,download,1.6608732525364722,Liquid Telecommunications South Africa (Pty) Ltd,Hopetown,35.04222222222222
2021-09-08,download,0.1695451824485661,ORANGE GUINEE,,211.926
2022-03-05,download,15.138839590793738,Wirulink Pty Ltd,Mogale City,0.60175
2024-08-07,download,7.595002937780688,STE AFRICELL RDC SPRL,,98.981
2020-12-10,download,2.299585549494786,Vodacom,Pietermaritzburg,34.92936666666667
2021-05-16,download,6.016231904462247,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM,Zemamra,70.18599999999999
2020-05-16,download,7.576496766152395,Safaricom Limited,Kitui,39.60000000000001
2023-12-09,download,49.57845186528112,"Orange Liberia, INC",Monrovia,218.428
2020-02-28,download,6.702579087291906,Vangibuzz (Pty) Ltd.,Ventersdorp,21.0
2021-10-19,download,10.304404854219406,Ecoband Ltd,Accra,214.70385714285715
2024-01-04,download,6.369389585856006,Orange Tunisie,Menzel Jemil,61.1984
2021-05-27,download,1.4082029294828498,Airpark Beaufort West CC,Beaufort West,38.336666666666666
2022-07-20,download,40.33516386631568,Liquid Telecommunications South Africa (Pty) Ltd,Randburg,3.719
2024-08-01,download,67.74127600693708,ATEC Systems and Technologies PTY LTD,Centurion,12.50276923076923
2020-08-28,download,6.569432795571096,Telecom Algeria,Bou Arfa,75.088
2023-04-02,download,28.686794355232852,Safaricom Limited,Uhuru Gardens,86.95566666666667
2021-10-29,download,2.7857303836544234,TE-AS,Girga,128.607
2023-05-09,download,6.312481744924207,"Akamai Technologies, Inc.",Marrakesh,31.0
2020-03-14,download,3.9117324490705383,Cybersmart,Moorreesburg,38.0
2021-08-18,download,1.7954485612661022,Tizeti Network Limited,Abeokuta,65.446
2023-12-31,download,11.047288598764942,TE-AS,Gharbia,93.02
2023-08-03,download,6.768030172337312,OOREDOO TUNISIE SA,Sfax,51.577
